competen;codufmun;cnes;tp_leito;DS_TP_LEITO;co_leito;DS_CO_LEITO;qt_exist;qt_contr;qt_sus;qt_nsus
202506;354780;2081881;2;CLINICO;32;CARDIOLOGIA;6;0;0;6
202506;355030;6668143;2;CLINICO;32;CARDIOLOGIA;6;0;0;6
202506;410690;15962;2;CLINICO;32;CARDIOLOGIA;6;0;0;6
202506;412770;2809532;2;CLINICO;32;CARDIOLOGIA;6;0;0;6
202506;431340;2232057;2;CLINICO;32;CARDIOLOGIA;6;0;0;6
202506;500270;9784;2;CLINICO;32;CARDIOLOGIA;6;0;0;6
202506;500370;6201059;2;CLINICO;32;CARDIOLOGIA;6;0;0;6
202506;520870;2339218;2;CLINICO;32;CARDIOLOGIA;6;0;0;6
202506;520870;3546551;2;CLINICO;32;CARDIOLOGIA;6;0;0;6
202506;221100;2727005;2;CLINICO;32;CARDIOLOGIA;10;0;4;6
202506;411370;2550792;2;CLINICO;32;CARDIOLOGIA;10;0;4;6
202506;430510;2223546;2;CLINICO;32;CARDIOLOGIA;10;0;4;6
202506;270430;2007037;2;CLINICO;32;CARDIOLOGIA;13;0;7;6
202506;315180;2129566;2;CLINICO;32;CARDIOLOGIA;25;0;19;6
202506;412570;462799;2;CLINICO;32;CARDIOLOGIA;30;0;24;6
202506;420540;19402;2;CLINICO;32;CARDIOLOGIA;43;0;37;6
202506;313670;3019063;2;CLINICO;32;CARDIOLOGIA;7;0;0;7
202506;330455;5414830;2;CLINICO;32;CARDIOLOGIA;7;0;0;7
202506;330455;7251491;2;CLINICO;32;CARDIOLOGIA;7;0;0;7
202506;330490;3029131;2;CLINICO;32;CARDIOLOGIA;7;0;0;7
202506;351880;2081628;2;CLINICO;32;CARDIOLOGIA;7;0;0;7
202506;354850;2025760;2;CLINICO;32;CARDIOLOGIA;7;0;0;7
202506;354990;6988938;2;CLINICO;32;CARDIOLOGIA;7;0;0;7
202506;355030;3027805;2;CLINICO;32;CARDIOLOGIA;7;0;0;7
202506;310160;2171945;2;CLINICO;32;CARDIOLOGIA;8;0;1;7
202506;150140;2332671;2;CLINICO;32;CARDIOLOGIA;10;0;3;7
202506;330240;2697041;2;CLINICO;32;CARDIOLOGIA;13;0;6;7
202506;315210;2206382;2;CLINICO;32;CARDIOLOGIA;23;0;16;7
202506;431410;2246988;2;CLINICO;32;CARDIOLOGIA;31;0;24;7
202506;211130;2309033;2;CLINICO;32;CARDIOLOGIA;8;0;0;8
202506;314480;2115891;2;CLINICO;32;CARDIOLOGIA;8;0;0;8
202506;314700;6456707;2;CLINICO;32;CARDIOLOGIA;8;0;0;8
202506;330240;4249216;2;CLINICO;32;CARDIOLOGIA;8;0;0;8
202506;353060;2083256;2;CLINICO;32;CARDIOLOGIA;8;0;0;8
202506;354340;7965192;2;CLINICO;32;CARDIOLOGIA;8;0;0;8
202506;354780;2080133;2;CLINICO;32;CARDIOLOGIA;8;0;0;8
202506;355030;2078589;2;CLINICO;32;CARDIOLOGIA;8;0;0;8
202506;500270;2599848;2;CLINICO;32;CARDIOLOGIA;8;0;0;8
202506;240810;2380463;2;CLINICO;32;CARDIOLOGIA;10;0;2;8
202506;320130;2494450;2;CLINICO;32;CARDIOLOGIA;11;0;3;8
202506;410690;15423;2;CLINICO;32;CARDIOLOGIA;20;0;12;8
202506;311860;2154757;2;CLINICO;32;CARDIOLOGIA;9;0;0;9
202506;355030;2077507;2;CLINICO;32;CARDIOLOGIA;9;0;0;9
202506;520140;2589761;2;CLINICO;32;CARDIOLOGIA;9;0;0;9
202506;520110;2442108;2;CLINICO;32;CARDIOLOGIA;11;0;2;9
202506;520110;5665221;2;CLINICO;32;CARDIOLOGIA;11;0;2;9
202506;240810;4789350;2;CLINICO;32;CARDIOLOGIA;10;0;0;10
202506;260600;3268020;2;CLINICO;32;CARDIOLOGIA;10;0;0;10
202506;260960;2344807;2;CLINICO;32;CARDIOLOGIA;10;0;0;10
202506;291072;2556502;2;CLINICO;32;CARDIOLOGIA;10;0;0;10
202506;292740;2389746;2;CLINICO;32;CARDIOLOGIA;10;0;0;10
202506;314330;2219662;2;CLINICO;32;CARDIOLOGIA;10;0;0;10
202506;317020;9495185;2;CLINICO;32;CARDIOLOGIA;10;0;0;10
202506;320530;9699430;2;CLINICO;32;CARDIOLOGIA;10;0;0;10
202506;330350;3051692;2;CLINICO;32;CARDIOLOGIA;10;0;0;10
202506;330455;3034984;2;CLINICO;32;CARDIOLOGIA;10;0;0;10
202506;330455;3531228;2;CLINICO;32;CARDIOLOGIA;10;0;0;10
202506;330455;7474059;2;CLINICO;32;CARDIOLOGIA;10;0;0;10
202506;330455;9461086;2;CLINICO;32;CARDIOLOGIA;10;0;0;10
202506;330580;2292386;2;CLINICO;32;CARDIOLOGIA;10;0;0;10
202506;350950;2078376;2;CLINICO;32;CARDIOLOGIA;10;0;0;10
202506;350950;2081946;2;CLINICO;32;CARDIOLOGIA;10;0;0;10
202506;353440;5101654;2;CLINICO;32;CARDIOLOGIA;10;0;0;10
202506;354980;2080761;2;CLINICO;32;CARDIOLOGIA;10;0;0;10
202506;355030;2082535;2;CLINICO;32;CARDIOLOGIA;10;0;0;10
202506;355030;2991918;2;CLINICO;32;CARDIOLOGIA;10;0;0;10
202506;355030;4428560;2;CLINICO;32;CARDIOLOGIA;10;0;0;10
202506;355030;6283993;2;CLINICO;32;CARDIOLOGIA;10;0;0;10
202506;355030;6430120;2;CLINICO;32;CARDIOLOGIA;10;0;0;10
202506;410480;2738899;2;CLINICO;32;CARDIOLOGIA;10;0;0;10
202506;411520;2587165;2;CLINICO;32;CARDIOLOGIA;10;0;0;10
202506;420420;2537397;2;CLINICO;32;CARDIOLOGIA;10;0;0;10
202506;420540;3327337;2;CLINICO;32;CARDIOLOGIA;10;0;0;10
202506;431490;2237598;2;CLINICO;32;CARDIOLOGIA;10;0;0;10
202506;500270;2599856;2;CLINICO;32;CARDIOLOGIA;10;0;0;10
202506;530010;3013162;2;CLINICO;32;CARDIOLOGIA;10;0;0;10
202506;530010;6243495;2;CLINICO;32;CARDIOLOGIA;10;0;0;10
202506;280030;3225798;2;CLINICO;32;CARDIOLOGIA;11;0;1;10
202506;431410;2246929;2;CLINICO;32;CARDIOLOGIA;20;0;10;10
202506;221100;3884236;2;CLINICO;32;CARDIOLOGIA;11;0;0;11
202506;292740;3813436;2;CLINICO;32;CARDIOLOGIA;11;0;0;11
202506;312230;2159376;2;CLINICO;32;CARDIOLOGIA;11;0;0;11
202506;310620;2200422;2;CLINICO;32;CARDIOLOGIA;20;0;9;11
202506;221100;2323257;2;CLINICO;32;CARDIOLOGIA;12;0;0;12
202506;320520;5417139;2;CLINICO;32;CARDIOLOGIA;12;0;0;12
202506;330330;3587053;2;CLINICO;32;CARDIOLOGIA;12;0;0;12
202506;354880;2082330;2;CLINICO;32;CARDIOLOGIA;12;0;0;12
202506;355030;2080796;2;CLINICO;32;CARDIOLOGIA;12;0;0;12
202506;355030;3309959;2;CLINICO;32;CARDIOLOGIA;12;0;0;12
202506;330205;9089497;2;CLINICO;32;CARDIOLOGIA;13;0;0;13
202506;330240;5876958;2;CLINICO;32;CARDIOLOGIA;13;0;0;13
202506;411370;2758083;2;CLINICO;32;CARDIOLOGIA;13;0;0;13
202506;230440;2785927;2;CLINICO;32;CARDIOLOGIA;14;0;0;14
202506;292740;2389738;2;CLINICO;32;CARDIOLOGIA;14;0;0;14
202506;530010;3019616;2;CLINICO;32;CARDIOLOGIA;14;0;0;14
202506;230440;6558895;2;CLINICO;32;CARDIOLOGIA;34;0;20;14
202506;261070;9309594;2;CLINICO;32;CARDIOLOGIA;15;0;0;15
202506;310620;6575560;2;CLINICO;32;CARDIOLOGIA;15;0;0;15
202506;310620;7166966;2;CLINICO;32;CARDIOLOGIA;15;0;0;15
202506;330455;3185095;2;CLINICO;32;CARDIOLOGIA;15;0;0;15
202506;500270;3984338;2;CLINICO;32;CARDIOLOGIA;15;0;0;15
202506;530010;5027438;2;CLINICO;32;CARDIOLOGIA;15;0;0;15
202506;330100;2287382;2;CLINICO;32;CARDIOLOGIA;30;0;15;15
202506;312230;2159252;2;CLINICO;32;CARDIOLOGIA;31;0;16;15
202506;211130;2308665;2;CLINICO;32;CARDIOLOGIA;16;0;0;16
202506;260400;2517019;2;CLINICO;32;CARDIOLOGIA;16;0;0;16
202506;530010;2649497;2;CLINICO;32;CARDIOLOGIA;16;0;0;16
202506;530010;3030121;2;CLINICO;32;CARDIOLOGIA;17;0;0;17
202506;530010;2815966;2;CLINICO;32;CARDIOLOGIA;18;0;0;18
202506;250400;2613743;2;CLINICO;32;CARDIOLOGIA;33;0;14;19
202506;150140;3472264;2;CLINICO;32;CARDIOLOGIA;20;0;0;20
202506;292740;3827992;2;CLINICO;32;CARDIOLOGIA;20;0;0;20
202506;330455;3187837;2;CLINICO;32;CARDIOLOGIA;20;0;0;20
202506;330455;6427138;2;CLINICO;32;CARDIOLOGIA;20;0;0;20
202506;350950;6605605;2;CLINICO;32;CARDIOLOGIA;20;0;0;20
202506;431490;2237253;2;CLINICO;32;CARDIOLOGIA;21;0;0;21
202506;291080;5783860;2;CLINICO;32;CARDIOLOGIA;22;0;0;22
202506;310620;27847;2;CLINICO;32;CARDIOLOGIA;22;0;0;22
202506;330455;2273438;2;CLINICO;32;CARDIOLOGIA;22;0;0;22
202506;410690;15334;2;CLINICO;32;CARDIOLOGIA;32;0;10;22
202506;355030;2071568;2;CLINICO;32;CARDIOLOGIA;75;0;53;22
202506;211130;9759344;2;CLINICO;32;CARDIOLOGIA;24;0;0;24
202506;310620;26859;2;CLINICO;32;CARDIOLOGIA;24;0;0;24
202506;320530;3167895;2;CLINICO;32;CARDIOLOGIA;24;0;0;24
202506;431490;3006522;2;CLINICO;32;CARDIOLOGIA;24;0;0;24
202506;150140;2332809;2;CLINICO;32;CARDIOLOGIA;25;0;0;25
202506;261160;1120;2;CLINICO;32;CARDIOLOGIA;35;0;10;25
202506;410690;3063216;2;CLINICO;32;CARDIOLOGIA;26;0;0;26
202506;530010;223441;2;CLINICO;32;CARDIOLOGIA;28;0;0;28
202506;230440;2644975;2;CLINICO;32;CARDIOLOGIA;30;0;0;30
202506;292740;3832;2;CLINICO;32;CARDIOLOGIA;37;0;7;30
202506;355030;2058502;2;CLINICO;32;CARDIOLOGIA;31;0;0;31
202506;291080;2602938;2;CLINICO;32;CARDIOLOGIA;41;0;10;31
202506;530010;9699848;2;CLINICO;32;CARDIOLOGIA;36;0;0;36
202506;310620;2695634;2;CLINICO;32;CARDIOLOGIA;40;0;2;38
202506;330455;5158044;2;CLINICO;32;CARDIOLOGIA;40;0;0;40
202506;420540;884294;2;CLINICO;32;CARDIOLOGIA;43;0;0;43
202506;355030;2080575;2;CLINICO;32;CARDIOLOGIA;54;0;8;46
202506;431490;2237849;2;CLINICO;32;CARDIOLOGIA;102;0;38;64
202506;110004;2496046;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;110030;2515989;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;120040;2000733;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;140028;2320762;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;150140;2332930;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;150140;2694751;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;150616;4443047;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;150670;6106005;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;170730;2467569;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;170765;2515237;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;171700;2667754;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;172100;2755157;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;172100;9932747;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;210550;7907516;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;211130;2697688;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;211130;2702886;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;211150;3836061;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;220177;4625749;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;220800;2694719;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;230130;5486955;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;230220;4889010;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;230820;4682092;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;231120;4877438;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;240150;4012429;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;240540;2474999;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;240810;2409208;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;240810;2653931;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;240820;7984669;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;241110;2475146;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;241310;2475138;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;250053;6842747;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;250625;9263691;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;250910;814679;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;251040;9608419;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;251080;3232514;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;251203;2321831;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;251320;2592223;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;251690;2321904;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;260120;7692374;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;260620;113360;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;261000;4515463;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;261000;4901622;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;261160;3546039;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;270230;7765738;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;270820;2720027;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;270910;2722402;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;280140;2423464;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;280230;4203518;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;280280;2423065;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;280360;2421461;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;290190;9528741;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;290485;2386836;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;290500;311553;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;291400;9026908;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;291840;2520524;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;291840;6579744;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;292160;3320944;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;292740;3794;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;292860;3021858;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;292870;156132;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;292990;9581774;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;293330;2402564;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;293330;2407221;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;310620;26719;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;310620;26948;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;310620;2695375;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;310825;2155583;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;311050;7408331;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;312245;4431030;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;312380;2104792;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;313400;5224403;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;313480;2146436;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;313535;2172518;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;313695;2183013;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;314915;2104776;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;314930;2154560;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;314980;4436350;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;315450;2172445;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;316245;2203782;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;316850;2168537;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;320250;2402939;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;320520;2465787;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;320530;11843;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;330040;9086234;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;330070;5903394;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;330320;5478898;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;330455;2269945;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;330455;2270056;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;330455;2273357;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;330455;2280248;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;330455;2280728;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;330455;6716849;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;330455;7041624;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;330510;6518893;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;330550;7529384;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;330555;5349893;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;350600;2790564;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;350600;2790580;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;350700;4843304;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;352620;4048660;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;353060;5686555;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;353390;6291635;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;353760;9297715;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;354340;7615280;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;354870;2027356;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;355030;274518;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;355030;2077701;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;355030;2089785;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;355030;2091550;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;355040;2038315;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;355100;6966594;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;355200;2058405;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;355220;2078813;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;410250;3587010;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;410600;2582430;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;410690;15636;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;411320;25399;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;411470;4442180;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;411570;2557207;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;412085;4611713;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;420910;6048692;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;420915;9760784;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;420950;2377039;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;421010;2379341;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;430190;9494537;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;431490;2237822;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;500060;2591413;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;500720;2804492;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;510790;4804120;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;520110;4701674;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;520870;2339080;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;520870;7304188;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;520870;7821379;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;521030;2382601;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;521210;2438070;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;530010;9040021;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;110020;3970442;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;110020;4086015;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;130260;2017318;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;150510;9706291;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;150530;2619938;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;150613;2504901;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;170370;2765675;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;171780;2658887;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;210300;2453665;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;210670;2461803;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;210750;6209688;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;211130;2951649;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;220191;2778483;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;220277;2324202;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;220300;2324431;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;220380;2811618;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;220860;2490536;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;220950;2778521;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;230075;2478617;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;230080;4887514;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;230160;4873971;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;230440;2479214;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;230440;2479907;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;230440;2481286;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;230535;7837313;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;230730;2426072;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;230850;9092218;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;230930;4889584;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;231040;4892631;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;231126;4226267;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;231260;454788;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;231280;2611252;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;231300;7514573;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;240400;2380846;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;240500;2475065;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;240620;2693747;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;240810;2380463;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;240810;6108547;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;240860;2381109;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;240895;2937549;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;240950;9597239;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;241025;7932146;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;241120;4014111;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;241220;2560089;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;241270;2475022;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;241500;2560070;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;250080;2607921;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;250750;2707497;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;250750;3112691;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;251180;2597195;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;260250;2711907;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;260410;3083721;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;260710;2639327;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;260730;2712172;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;260890;7551584;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;260940;2343738;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;261000;2706741;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;280030;3824985;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;280030;4099206;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;290330;2601079;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;290670;177474;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;290840;2649764;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;291080;2602857;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;291160;2823160;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;291260;9183345;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;291360;2415844;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;292700;9488510;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;292740;3956369;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;310560;2098946;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;310620;26794;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;310620;26972;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;312960;2105187;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;314070;7061838;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;314225;9543961;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;315300;2201488;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;316210;9383921;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;316860;2184834;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;317010;2164825;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;330025;9409858;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;330220;2825376;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;330330;12823;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;330455;2269430;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;330455;2270188;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;330455;2270196;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;330455;2270714;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;330455;2273276;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;330455;2296616;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;330490;113891;2;CLINICO;33;CLINICA GERAL;2;0;2;0
